eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
45.09,0.9300000071525574,521.0,0.009639422409236431,0.0982666015625,2.1496903896331787,-0.010508404113352299,0.043223440647125244,0.9398819133639336,860.0,220160.0,13588.1948017,7045120.0
50.04,1.4800000190734863,534.0,0.01203923299908638,0.1172688826918602,2.0768649578094482,-0.010554931126534939,0.033617738634347916,0.9584268741309643,870.0,222720.0,13740.900440399999,7127040.0
53.53,1.350000023841858,548.0,0.011542952619493008,0.1013590469956398,2.04081654548645,-0.01121404767036438,0.016181400045752525,0.9797965828329325,880.0,225280.0,13893.718578799999,7208960.0
48.24,1.1799999475479126,546.0,0.014295513741672039,0.1324055939912796,2.0287716388702393,-0.011291731148958206,0.060338396579027176,0.93992830067873,890.0,227840.0,14045.130710899999,7290880.0
51.65,1.4199999570846558,460.0,0.012348632328212261,0.1103922501206398,2.0380327701568604,-0.009013796225190163,0.01590297743678093,0.9798040743917227,900.0,230400.0,14201.5040027,7372800.0
42.61,1.1200000047683716,476.0,0.013043657876551151,0.1077067032456398,2.0852243900299072,-0.008809004910290241,0.016933219507336617,0.9736817721277475,910.0,232960.0,14358.7283151,7454720.0
49.3,1.409999966621399,545.0,0.009968898259103298,0.107177734375,2.0257649421691895,-0.014593183994293213,0.01129024475812912,0.9843979272991419,920.0,235520.0,14511.134258,7536640.0
51.7,1.3200000524520874,568.0,0.008871516212821007,0.0939534530043602,2.0245919227600098,-0.011275188066065311,0.012637543492019176,0.9813522882759571,930.0,238080.0,14666.773849399999,7618560.0
46.39,1.190000057220459,512.0,0.013316675089299679,0.10693359375,2.0720036029815674,-0.011344742961227894,0.013374735601246357,0.980952050536871,940.0,240640.0,14814.8488246,7700480.0
44.58,1.1699999570846558,500.0,0.01631327159702778,0.1138509139418602,2.0686357021331787,-0.007578732445836067,0.06961049884557724,0.9151938036084175,950.0,243200.0,14970.4729899,7782400.0
43.51,0.949999988079071,516.0,0.04387881979346275,0.124755859375,2.0984342098236084,-0.007790451403707266,0.03703165054321289,0.9435520768165588,960.0,245760.0,15122.595283699999,7864320.0
44.2,1.0199999809265137,576.0,0.015634508803486824,0.1372477263212204,2.0544826984405518,-0.007573150563985109,0.05571982264518738,0.9186148196458817,970.0,248320.0,15274.7257509,7946240.0
48.05,1.3600000143051147,549.0,0.029560266062617302,0.14404296875,2.0046002864837646,0.00044659851118922234,0.034921832382678986,0.9613305628299713,980.0,250880.0,15425.3038274,8028160.0
46.47,1.2100000381469727,514.0,0.02100083976984024,0.1226399764418602,2.0751984119415283,-0.010072958655655384,0.02710449881851673,0.9629427306354046,990.0,253440.0,15575.932000699999,8110080.0
49.96,1.2400000095367432,563.0,0.01166583877056837,0.1151123046875,2.0565505027770996,-0.009578892961144447,0.007069792598485947,0.9910956732928753,1000.0,256000.0,15728.8802474,8192000.0
46.44,1.3200000524520874,515.0,0.01614305190742016,0.1427815705537796,2.0009491443634033,-0.009900347329676151,0.03270823508501053,0.9590449929237366,1010.0,258560.0,15883.9278684,8273920.0
44.27,1.1799999475479126,527.0,0.015978993847966194,0.1188557967543602,2.0421535968780518,-0.009542461484670639,0.025620868429541588,0.9644275642931461,1020.0,261120.0,16029.7992385,8355840.0
